severity,lat,long,weather,light,main cause,collosion type,occurred_from,
3,14.63150694,121.073885,3,2,1,2,22,
1,14.58789243,121.0565794,3,2,1,4,1,
1,14.6003015,120.9997391,4,2,1,10,1,
3,14.7051721,121.0755004,4,2,1,10,0,
3,14.64420241,121.0376644,4,2,1,10,23,
1,14.62168638,121.0505283,4,2,1,10,4,
3,14.62826807,121.0742712,4,2,1,10,4,
3,14.66581314,121.07072,4,2,1,10,3,
2,14.692686,121.0699153,2,4,1,1,16,
1,14.5689375,121.0460157,4,2,1,10,4,
1,14.62791511,121.0473526,3,2,1,10,2,
3,14.56754088,121.070559,4,2,1,10,1,
1,14.6513657,121.0465952,4,2,1,10,23,
1,14.6513657,121.0465952,4,2,1,10,23,
2,14.6879614,121.0311574,4,2,1,6,22,
3,14.55653364,121.0632151,5,1,1,10,22,
1,14.69934602,121.0872638,1,2,1,4,20,
1,14.5891658,121.0705857,4,2,1,2,3,
1,14.66783709,121.034081,4,2,1,2,3,
1,14.65197712,121.0465693,4,2,1,2,2,
3,14.64135819,121.032815,4,2,1,2,1,
1,14.65776905,121.0586286,4,2,1,2,1,
1,14.65217434,121.0465372,4,2,1,2,1,
1,14.55608711,121.0631132,4,2,1,2,0,
1,14.51737044,120.9929895,4,2,1,2,0,
1,14.55220329,120.9894168,4,2,1,2,23,
2,14.69859883,121.0870814,4,2,1,2,22,
1,14.61365105,121.0538435,6,2,1,8,5,
3,14.59194175,121.0015941,6,2,1,2,4,
1,14.63956237,121.0403252,6,2,1,2,4,
1,14.64268688,121.0386729,6,2,1,2,3,
1,14.52738259,120.993762,6,2,1,8,0,
1,14.55827822,121.0261524,4,2,1,8,3,
1,14.72535096,121.0486078,4,2,1,10,1,
3,14.6771574,121.0813415,4,2,1,10,23,
1,14.61457503,121.0749793,4,2,1,10,5,
3,14.56666863,121.0452926,1,2,1,10,2,
1,14.65476931,121.0351324,1,2,1,10,2,
1,14.57172556,121.0470951,1,2,1,10,23,
3,14.59750684,121.0595727,2,2,1,4,22,
3,14.65664804,121.0259056,1,2,1,10,2,
2,14.65583843,121.029532,1,2,1,10,2,
1,14.66903588,121.0331476,1,2,1,10,1,
1,14.6348288,121.0433936,1,2,1,10,22,
1,14.6415322,121.0327514,4,2,1,8,4,
1,14.5962727,121.0013333,4,2,1,10,4,
1,14.64127515,121.0328794,4,2,1,8,3,
1,14.588972,121.0624044,1,2,1,10,2,
1,14.51714194,120.9907258,1,2,1,10,2,
1,14.621963,121.0500271,1,2,1,8,2,
1,14.65625362,121.0298967,1,2,1,10,2,
1,14.56647133,121.0703552,1,2,1,10,2,
1,14.60183631,121.0468805,1,2,1,10,1,
1,14.6458776,120.9943604,1,2,1,8,0,
1,14.6397653,121.0303391,1,2,1,10,0,
3,14.6531122,120.9945139,1,2,1,10,0,
1,14.66082065,121.0756874,4,2,1,10,22,
1,14.58057232,121.0528994,3,2,1,8,4,
1,14.6513657,121.0465952,3,2,1,10,1,
1,14.67664884,121.0823715,3,2,1,10,0,
1,14.55524597,121.0354972,3,2,1,10,0,
1,14.66158873,121.0644114,3,2,1,10,23,
3,14.65274005,121.0514563,3,2,1,10,22,
3,14.61887301,121.0938084,3,1,1,10,22,
1,14.55623249,121.0630059,3,1,1,10,22,
2,14.5827319,121.0535895,2,2,1,10,21,
2,14.6412613,121.0329339,2,4,1,2,21,
1,14.54905265,121.0278067,2,4,1,4,18,
3,14.56164273,121.0429859,6,2,1,2,5,
3,14.59527459,121.0013795,6,2,1,2,4,
1,14.58952255,121.0798717,3,2,1,2,4,
3,14.64649645,121.0406685,6,2,1,2,3,
1,14.61015238,121.0555387,6,2,1,2,2,
1,14.5825036,121.0770607,6,2,1,2,2,
1,14.57747807,121.0734558,6,2,1,2,2,
1,14.64643417,121.0407543,6,2,1,8,2,
1,14.62108426,121.1043549,6,2,1,2,1,
1,14.62800854,121.0472775,6,2,1,2,1,
1,14.61639182,121.0525882,6,2,1,8,1,
1,14.56896347,121.0462368,6,2,1,8,0,
3,14.67246616,121.0792494,6,2,1,8,0,
3,14.58292931,120.9755766,6,1,1,2,22,
3,14.66487958,121.0702676,3,2,1,10,7,
1,14.58254189,121.0768918,6,2,1,8,5,
1,14.6711584,121.0784876,6,2,1,10,5,
1,14.63242045,121.0754138,3,2,1,2,2,
3,14.59749646,121.0596049,6,2,1,2,23,
3,14.61165775,121.0754621,6,2,1,2,23,
1,14.54971096,121.0289311,6,2,1,2,22,
1,14.64068346,121.0748291,6,2,1,4,22,
1,14.64831492,121.0742726,6,2,1,10,5,
1,14.6675435,121.0727101,6,2,1,10,5,
1,14.5810811,121.0539615,6,2,1,10,4,
1,14.5892502,121.0713264,6,2,1,10,2,
1,14.6550232,121.074236,6,2,1,10,2,
1,14.65749918,121.0204875,6,2,1,2,1,
1,14.57143871,121.0471837,6,2,1,10,1,
1,14.5815722,121.0539745,6,2,1,10,1,
3,14.5553105,121.0345934,6,2,1,10,0,
1,14.57990778,120.9774327,6,2,1,8,23,
1,14.62018108,121.046387,6,2,1,10,23,
1,14.63281493,121.0444021,6,2,1,10,22,
1,14.58492288,121.0556138,6,2,1,8,22,
1,14.70640274,121.0646152,3,2,1,10,5,
1,14.62037832,121.0504961,4,2,1,10,4,
1,14.57604515,121.0496593,3,2,1,10,4,
1,14.5878959,121.0568122,3,2,1,10,4,
3,14.5896011,121.0766356,4,2,1,10,4,
1,14.59006246,121.0821998,3,2,1,10,3,
1,14.6679824,121.03392,3,2,1,10,3,
1,14.58136664,121.0535109,4,2,1,10,2,
1,14.62602575,121.0491014,4,2,1,10,2,
1,14.57735347,121.0734558,4,2,1,8,2,
2,14.62261551,121.0861534,4,2,1,6,2,
2,14.58121089,121.0533768,4,2,1,4,1,
2,14.58121,121.05338,4,2,1,4,1,
1,14.6312396,121.0454896,4,2,1,10,1,
2,14.63915753,121.0297036,4,2,1,10,0,
1,14.63531864,121.0742619,3,2,1,10,0,
1,14.55399658,121.0336264,3,2,1,10,0,
3,14.63914715,121.0297197,5,2,1,6,21,
1,14.6073181,121.0784554,4,2,1,10,3,
1,14.549352,121.0284866,4,2,1,10,2,
1,14.64396367,121.0369027,4,2,1,10,2,
1,14.58896382,121.068915,4,2,1,10,2,
1,14.58929412,121.0629845,4,2,1,10,1,
1,14.6396036,121.0304432,4,2,1,10,1,
1,14.64417322,121.0001593,4,2,1,10,0,
1,14.64055371,121.0746682,4,2,1,10,0,
1,14.65474336,121.035127,4,2,1,10,0,
1,14.60859508,120.9939551,4,2,1,10,23,
3,14.588901,121.0638543,4,2,1,10,23,
1,14.54870364,121.0277402,2,4,1,4,18,
1,14.6513657,121.0465952,4,2,1,10,0,
1,14.5489703,121.0276273,4,2,1,10,0,
1,14.57766886,121.0733166,4,2,1,10,0,
3,14.67194721,121.0432488,4,2,1,10,23,
3,14.588972,121.0624044,3,2,1,10,22,
3,14.57757152,121.0734719,3,2,1,10,22,
1,14.52738259,120.9953177,4,2,1,10,3,
1,14.60486792,121.0426533,4,2,1,10,2,
1,14.58040618,120.9997058,4,2,1,10,2,
1,14.63317825,121.0430181,4,2,1,10,0,
1,14.60830958,121.077581,4,2,1,10,0,
1,14.63082569,121.0460815,4,2,1,10,0,
3,14.61958933,121.0724688,4,2,1,10,0,
1,14.55203713,121.0313344,4,2,1,10,23,
1,14.62795664,121.0473204,4,2,1,8,23,
1,14.62598422,121.0056174,4,2,1,8,23,
3,14.59558607,121.0796356,4,2,1,8,5,
1,14.64792891,121.0282445,6,2,1,8,5,
1,14.65442677,121.0356796,6,2,1,8,5,
1,14.54017754,121.0167968,4,2,1,8,3,
3,14.56215156,121.0680699,4,2,1,2,3,
1,14.58163141,121.0538328,4,2,1,8,1,
1,14.64906034,121.039499,4,2,1,8,23,
3,14.69693839,121.08706,4,2,1,4,22,
3,14.64819879,121.074239,2,1,1,8,22,
1,14.61880034,121.093154,1,2,1,10,5,
1,14.65886929,121.0603559,1,2,1,10,4,
1,14.55767982,121.0640656,1,2,1,10,4,
1,14.57223436,121.0470863,1,2,1,10,3,
3,14.65894195,121.0197634,1,2,1,10,2,
1,14.57280546,121.0466123,1,2,1,10,1,
3,14.5492218,121.0283468,1,2,1,10,1,
1,14.6076607,121.0393167,1,2,1,8,0,
1,14.58883208,121.0639608,1,2,1,10,0,
1,14.61446083,121.0701728,1,2,1,8,0,
2,14.53759161,120.9959292,1,2,1,8,0,
1,14.51809748,121.0516548,1,2,1,10,0,
2,14.6814334,121.0844207,1,2,1,8,22,
1,14.60052164,121.0630679,1,2,1,4,22,
1,14.60768147,121.0566759,5,2,1,7,18,
1,14.5955233,121.110566,4,2,1,10,5,
1,14.54931634,121.0561824,4,2,1,10,5,
1,14.6104326,120.9919967,4,2,1,10,5,
1,14.6014263,120.9993168,4,2,1,10,5,
1,14.6422065,121.0402212,4,2,1,10,4,
1,14.55057484,121.0516053,4,2,1,10,4,
1,14.6145572,121.0710443,4,2,1,10,4,
1,14.57852679,121.0567135,4,2,1,10,4,
1,14.61572739,121.0707092,4,2,1,10,3,
1,14.61643854,121.053012,4,2,1,10,2,
1,14.60182592,121.0468483,4,2,1,10,2,
1,14.53897285,121.0005426,6,2,1,10,2,
1,14.54038525,121.0553455,6,2,1,10,2,
1,14.62153585,121.0502118,4,2,1,10,2,
1,14.5715607,121.0551591,4,2,1,10,1,
1,14.58097726,121.0532856,4,2,1,8,1,
1,14.6350489,121.0436452,4,2,1,10,0,
3,14.6644067,121.0712545,4,2,1,10,0,
1,14.610892,121.0550496,4,2,1,8,23,
1,14.63958313,121.0299182,4,2,1,10,23,
1,14.51605138,121.051628,4,2,1,8,23,
1,14.6942609,121.0463977,4,2,1,10,23,
1,14.61668769,121.0524917,3,2,1,8,4,
1,14.69680023,121.0871781,3,2,1,10,3,
3,14.5401387,121.0165063,3,2,1,8,2,
1,14.55619096,121.0631132,3,2,1,8,2,
1,14.58935642,121.0798073,3,2,1,10,2,
3,14.5970552,121.0597551,3,2,1,10,1,
1,14.60727657,121.0784823,3,2,1,8,0,
1,14.55837947,121.0388449,3,2,1,10,0,
1,14.5928536,121.0015123,3,2,1,8,22,
3,14.6359747,121.0744926,4,2,1,10,3,
1,14.6423599,121.0747755,4,2,1,4,3,
1,14.58575353,121.0561717,4,2,1,10,2,
1,14.6216935,121.0500104,4,2,1,8,2,
1,14.58370805,121.0554206,4,2,1,10,2,
1,14.65492501,121.0745931,4,2,1,10,1,
1,14.55402059,121.033684,4,2,1,8,1,
3,14.64370416,121.0377073,4,2,1,4,0,
1,14.5815722,121.0539745,4,2,1,10,0,
1,14.6513657,121.0465952,4,2,1,10,23,
1,14.6513657,121.0465952,4,2,1,10,22,
1,14.58255552,121.0546911,3,2,1,8,1,
2,14.55221367,120.9893095,3,2,1,6,0,
1,14.57250434,121.0471809,3,2,1,8,23,
1,14.6659425,121.0321544,4,2,1,10,7,
3,14.59986366,121.0000706,4,2,1,10,7,
3,14.66882311,121.075505,4,2,1,10,6,
1,14.61608037,121.0527384,4,2,1,8,4,
3,14.58996901,121.0798609,4,2,1,8,3,
1,14.61641258,121.0523629,3,2,1,8,0,
1,14.59351992,120.9688926,3,2,1,8,0,
3,14.60097457,121.0476851,3,2,1,4,23,
1,14.60740115,121.0785627,4,2,1,2,5,
1,14.63054151,121.0790992,4,2,1,2,5,
1,14.69809032,121.0871029,4,2,1,8,4,
1,14.64391177,121.0747218,4,2,1,2,3,
1,14.64817803,121.0742819,4,2,1,2,1,
1,14.68096636,121.0846782,3,2,1,4,1,
1,14.63247236,121.0741639,3,2,1,2,1,
1,14.59376911,121.0585535,1,2,1,4,23,
1,14.58510458,120.979439,6,2,1,10,1,
1,14.60117184,120.9992927,6,2,1,10,1,
1,14.61089468,121.0551739,6,2,1,10,1,
1,14.61705624,121.0865879,3,2,1,2,0,
1,14.61705624,121.0865879,3,2,1,2,0,
1,14.61043269,121.0787773,3,2,1,10,23,
1,14.58541089,120.9938478,3,2,1,10,22,
1,14.67396072,121.0525775,3,2,1,8,22,
2,14.62788397,121.0740781,2,2,1,9,17,
1,14.61639571,121.0523498,3,2,1,8,3,
1,14.57756308,121.073519,3,2,1,10,2,
1,14.61677075,121.0768998,3,2,1,10,1,
1,14.61449716,121.0532427,3,2,1,10,0,
1,14.66788899,121.0338342,3,2,1,10,22,
3,14.54035928,121.016416,3,2,1,10,2,
1,14.58931489,121.0628879,3,2,1,10,1,
3,14.5825659,121.0769159,3,2,1,10,1,
3,14.59956776,121.0496271,3,2,1,10,0,
1,14.57683429,121.0502225,3,2,1,10,23,
1,14.66551214,121.0703659,4,2,1,10,4,
3,14.66511773,121.0707092,4,2,1,10,4,
1,14.64886312,121.0452497,4,2,1,10,3,
1,14.64337718,121.0747969,4,2,1,10,2,
1,14.66559518,121.0701513,4,2,1,8,2,
1,14.56853773,121.046108,4,2,1,8,2,
1,14.58266973,121.0767174,4,2,1,8,2,
1,14.63893435,121.0746092,4,2,1,4,1,
1,14.6397653,121.0303391,4,2,1,8,1,
1,14.61610632,121.052438,4,2,1,10,1,
1,14.64827665,121.0744643,4,2,1,10,1,
1,14.6440223,121.0370199,4,2,1,8,0,
1,14.69429203,121.0871243,4,2,1,10,0,
1,14.59320844,121.0582316,4,2,1,10,0,
3,14.62347197,121.0490906,4,2,1,10,0,
1,14.6078915,121.0564467,4,2,1,8,0,
1,14.63141351,121.0737348,4,2,1,10,23,
3,14.68750476,121.0872638,4,2,1,10,23,
1,14.54953442,121.0282445,4,2,1,10,23,
1,14.64820398,121.0744858,4,2,1,10,23,
1,14.64624213,121.0405719,4,2,1,10,22,
1,14.63168341,121.0742068,4,2,1,10,22,
1,14.54192225,121.0196292,4,2,1,10,22,
1,14.67194721,121.043222,4,2,1,10,22,
1,14.62169676,121.0504961,4,2,1,10,22,
1,14.63177684,121.0744429,5,1,1,8,22,
1,14.63148617,121.073885,4,2,1,10,2,
1,14.61864116,121.092508,4,2,1,10,2,
1,14.64374222,120.9937531,4,2,1,10,2,
1,14.64090145,120.9954196,4,2,1,10,0,
1,14.62799643,121.0473032,4,2,1,10,22,
1,14.62152028,121.050024,4,2,1,10,22,
3,14.65749918,121.0174942,4,2,1,10,4,
1,14.65716703,121.0742283,4,2,1,10,4,
1,14.58299161,120.9753191,4,2,1,10,3,
3,14.56891155,121.0459471,4,2,1,10,3,
1,14.68337418,121.0857725,6,2,1,4,1,
1,14.64142048,121.0327721,6,2,3,2,1,
3,14.58862962,121.0642505,6,2,1,2,0,
2,14.66882311,121.0758483,6,2,1,4,0,
3,14.65802854,121.0598624,6,2,1,2,0,
1,14.62337854,121.0491657,6,2,1,8,23,
3,14.55091559,121.0583389,6,2,2,4,22,
1,14.678133,121.0834873,6,2,1,2,22,
1,14.67820565,121.083498,6,2,3,2,22,
1,14.64380796,121.074754,6,2,1,10,22,
1,14.54679282,121.056236,3,2,1,10,5,
1,14.6410364,121.0322142,3,2,3,10,4,
1,14.58216096,121.0541975,3,2,3,8,3,
1,14.60748421,121.0567725,3,2,1,2,3,
2,14.66566783,121.0704947,3,2,1,10,2,
1,14.64366264,121.0380185,3,2,1,2,2,
1,14.64826108,121.0743248,3,2,1,2,2,
3,14.60137948,121.0790241,3,2,1,4,0,
1,14.55432175,121.0340273,4,2,1,10,3,
1,14.6438052,121.0370922,4,2,1,10,3,
1,14.6415322,121.0327514,4,2,1,10,2,
1,14.58302276,120.9755552,4,2,1,8,2,
1,14.6551326,121.0745502,4,2,1,10,2,
3,14.65714627,120.9944165,4,2,1,4,1,
1,14.62708809,121.0390926,4,2,1,10,0,
1,14.63290835,121.0440373,4,2,1,10,23,
1,14.64400519,121.0371655,4,2,1,10,23,
3,14.61923636,121.0942161,4,2,1,1,22,
1,14.60921281,120.9933436,4,2,1,10,22,
1,14.61640739,121.0522878,4,2,1,10,2,
1,14.65751994,121.0742283,4,2,1,10,2,
1,14.53777335,120.9983271,4,2,1,10,1,
1,14.66786823,121.0338449,4,2,1,8,1,
1,14.6313268,121.0741237,4,2,1,8,1,
1,14.6311704,121.0787232,4,2,1,10,1,
1,14.63169379,121.0740137,4,2,1,10,0,
1,14.63331321,121.01964,4,2,1,10,0,
1,14.6359747,121.0744926,3,2,1,8,0,
1,14.5931803,121.0586597,3,2,1,10,23,
1,14.61645411,121.0522771,3,2,1,10,23,
1,14.69038989,121.0276973,3,2,1,10,23,
1,14.59217017,121.0597444,4,2,1,8,4,
1,14.64627847,121.0406309,4,2,1,10,3,
1,14.6513657,121.0465952,4,2,1,10,3,
1,14.65418804,121.0477281,4,2,1,8,2,
1,14.6588956,121.0197846,4,2,1,10,2,
1,14.6546748,121.0347914,4,2,1,8,2,
1,14.64628885,121.040647,4,2,1,8,1,
1,14.60141063,121.079405,4,2,1,8,1,
1,14.61459579,121.0702318,4,2,1,10,1,
3,14.63176127,121.0740566,4,2,1,10,1,
1,14.66919157,121.0758913,4,2,1,8,1,
1,14.59218055,121.0597765,4,2,1,8,0,
1,14.5715698,121.0467678,4,2,1,10,0,
3,14.6442041,121.0377402,4,2,1,10,0,
1,14.62157219,121.0502064,3,2,1,10,23,
1,14.6513657,121.0465952,3,2,1,10,23,
3,14.55216175,120.9895992,3,2,1,10,23,
1,14.69044179,121.0278261,3,2,1,8,23,
1,14.64629923,121.0406041,3,2,1,10,23,
1,14.6200328,121.0043344,3,2,1,10,22,
1,14.67402965,121.0826816,1,2,1,10,5,
1,14.58135106,121.0535538,1,2,1,10,4,
1,14.65110521,121.0388231,1,2,1,10,4,
1,14.59273776,121.0591221,1,2,1,10,4,
1,14.64105716,121.0747004,1,2,1,10,3,
1,14.57757152,121.0734665,1,2,1,10,3,
1,14.67246616,121.0792816,1,2,1,10,2,
1,14.64370762,121.0369992,1,2,1,10,2,
1,14.65220202,121.0465586,1,2,1,10,1,
1,14.62074167,121.1026704,4,2,1,10,0,
1,14.60286934,121.0011113,4,2,1,10,0,
1,14.67443642,121.0811967,4,2,1,10,0,
1,14.67443642,121.0811967,4,2,1,10,0,
1,14.5938712,121.0574645,4,2,1,10,0,
1,14.63239623,121.0774362,4,2,1,10,0,
1,14.59393523,121.057384,4,2,1,10,23,
1,14.55634326,121.0629952,4,2,1,10,23,
1,14.55643672,121.0629845,4,2,1,10,23,
1,14.62737011,121.0473365,4,2,1,10,23,
1,14.68704812,121.0868883,4,2,1,10,23,
1,14.6679651,121.0339093,3,2,1,2,3,
1,14.64413667,121.0424978,3,2,1,10,2,
1,14.64376644,121.0370958,4,2,1,10,2,
1,14.63267651,121.0767281,4,2,1,10,2,
1,14.65550281,121.0301864,4,2,1,10,1,
1,14.64602588,121.0403788,4,2,1,10,1,
1,14.57009185,121.0465372,4,2,1,10,1,
1,14.5682366,121.0457647,4,2,1,10,1,
1,14.61645411,121.0522878,4,2,1,10,1,
1,14.67200948,121.0432434,4,2,1,10,0,
1,14.61633991,121.0526633,4,2,1,10,0,
1,14.68542564,121.0866201,4,2,1,10,0,
1,14.50444953,121.0360336,4,2,1,2,5,
1,14.64461763,121.0369778,4,2,3,2,2,
1,14.65710475,120.9944057,4,2,3,8,23,
1,14.61286204,121.0705054,4,2,1,2,23,
1,14.62651366,121.0822749,4,2,1,2,23,
3,14.69037952,121.0277939,4,2,1,8,22,
1,14.63187027,121.0742819,4,2,1,10,4,
1,14.64816592,121.0742873,4,2,1,10,4,
1,14.60487657,121.0427606,4,2,1,10,3,
1,14.63150694,121.0739386,4,2,1,10,2,
1,14.58698392,121.0565579,4,2,1,10,2,
1,14.5824413,120.9846961,4,2,1,10,0,
1,14.60144178,121.0792226,4,2,1,10,23,
1,14.5561598,121.063081,4,2,1,10,23,
1,14.58874383,121.0638428,4,2,1,10,22,
1,14.58874383,121.0638911,4,2,1,10,22,
3,14.65341647,121.0746574,4,2,1,10,6,
1,14.61647487,121.0522556,4,2,1,10,3,
1,14.67668517,121.0320801,4,2,1,10,3,
1,14.60625912,121.0570568,4,2,1,8,1,
1,14.58876979,121.0637945,4,2,1,10,23,
1,14.58137702,121.0536343,4,2,1,8,23,
1,14.6093284,121.0558875,4,2,1,8,23,
3,14.58784051,121.0566008,4,2,1,8,23,
1,14.60785796,121.0563219,4,2,1,8,23,
3,14.65052393,121.0744858,4,2,1,10,23,
1,14.6513657,121.0465952,4,2,1,10,23,
1,14.58285144,120.9755069,4,2,1,10,22,
1,14.64633037,121.0405719,4,2,1,10,22,
1,14.64412,120.9992411,4,2,1,10,3,
1,14.5812628,121.0536182,1,2,1,10,3,
1,14.61968796,121.0508126,1,2,1,8,3,
1,14.58409223,121.0779941,1,2,1,10,3,
3,14.60099534,121.0477763,1,2,1,10,3,
1,14.58278395,120.9753728,1,2,1,8,1,
1,14.58121089,121.0536128,1,2,1,10,1,
1,14.6692746,121.0759878,1,2,1,10,1,
1,14.65012776,121.0471619,1,2,1,10,1,
1,14.65439564,121.0485649,4,2,1,10,0,
1,14.61110232,121.0559464,4,2,1,8,23,
1,14.6513657,121.0465952,1,2,1,10,23,
1,14.65288018,121.0317206,4,2,1,8,4,
1,14.6078915,121.0564467,4,2,1,8,3,
3,14.67340026,121.0806227,4,2,1,10,3,
1,14.59264258,121.0592669,4,2,1,10,3,
1,14.64633556,121.040588,4,2,1,8,2,
1,14.5735351,121.047962,4,2,1,10,2,
1,14.63725269,121.0421973,4,2,1,8,1,
1,14.63169379,121.0739547,4,2,1,10,0,
1,14.57989221,120.9773791,4,2,1,8,0,
1,14.60622798,121.0570621,4,2,1,10,23,
3,14.70144231,121.086663,4,2,1,10,23,
1,14.6513657,121.0465952,4,2,1,10,23,
1,14.55613903,121.0629308,1,2,1,10,23,
1,14.55617538,121.062963,1,2,1,10,23,
1,14.62757254,121.0472667,4,2,1,10,0,
3,14.56414531,120.9848785,4,2,1,10,0,
1,14.63192217,121.0746682,4,2,1,10,4,
1,14.61681746,121.0521054,4,2,1,10,2,
3,14.58261782,120.9755123,4,2,1,9,23,
3,14.64846868,121.0742927,4,2,1,10,22,
1,14.64806385,121.074475,3,2,1,10,4,
1,14.62210163,121.0863304,3,2,1,8,4,
1,14.64635113,121.0405719,3,2,1,2,3,
3,14.60175325,121.0468698,4,2,1,2,3,
1,14.5556925,121.0356152,3,2,1,2,2,
3,14.54894249,121.0279334,3,2,1,2,2,
3,14.61842661,121.0719538,3,2,1,2,1,
1,14.5735351,121.047962,3,2,1,10,1,
1,14.5808319,121.0535216,3,2,1,10,0,
1,14.64355883,121.074636,4,2,1,10,23,
1,14.63249312,121.075902,4,2,1,8,23,
1,14.64662101,121.0405612,4,2,1,10,22,
1,14.58147566,121.0538757,4,2,1,8,5,
1,14.63078027,121.0789704,4,2,1,2,2,
3,14.66387221,121.0363877,4,2,1,8,1,
1,14.63158479,121.0169792,4,2,1,2,1,
3,14.55944127,120.9870565,4,2,1,8,1,
3,14.57709388,120.9787202,4,2,1,8,1,
3,14.6325554,121.0452068,4,2,1,8,0,
3,14.66405904,121.0679626,3,2,1,8,22,
1,14.61817745,121.0518111,3,2,1,10,4,
1,14.57662662,121.0504746,3,2,1,10,4,
1,14.6461539,121.040926,3,2,1,8,3,
1,14.58257629,121.0769105,3,2,1,10,3,
1,14.6412613,121.0329339,3,2,1,10,2,
1,14.57659547,121.0504425,3,2,1,10,1,
1,14.60729214,121.0786915,3,2,1,8,1,
1,14.64333047,121.0360229,3,2,1,8,1,
1,14.68747363,121.0872638,3,2,1,8,0,
1,14.5741138,121.0482645,3,2,1,10,0,
3,14.5278426,121.0047914,3,2,1,10,23,
1,14.56541995,121.0703932,4,2,1,10,5,
1,14.55228637,120.9895563,4,2,1,10,4,
1,14.64889426,121.0484254,4,2,1,10,4,
1,14.66105938,121.0364842,4,2,1,10,3,
1,14.5826282,121.0768569,4,2,1,10,1,
1,14.53750853,121.0006607,4,2,1,10,1,
1,14.57759618,121.0733541,4,2,1,10,0,
1,14.57741577,121.0734236,4,2,1,10,0,
1,14.5725251,121.0471809,4,2,1,10,0,
1,14.61169409,121.0754621,4,2,1,10,23,
1,14.55222406,120.9895992,4,2,1,10,23,
1,14.56459182,120.9849,4,2,1,10,23,
1,14.55209944,120.9894705,4,2,1,10,23,
1,14.65597336,121.0288131,4,2,1,10,22,
1,14.59330189,121.0582852,4,2,1,10,22,
1,14.64427508,121.0374177,3,2,1,10,22,
1,14.66536164,121.0699689,3,2,1,10,3,
1,14.5665745,121.045555,3,2,1,8,1,
1,14.61639182,121.0522556,3,2,1,10,1,
1,14.6513657,121.0465952,3,2,1,10,1,
3,14.57974684,120.988934,3,2,1,10,1,
3,14.52813037,121.0567403,3,2,1,10,0,
3,14.6023087,121.0124946,3,2,1,10,0,
1,14.62343044,121.0491121,4,2,1,10,23,
1,14.53763315,121.000725,4,2,1,8,22,
1,14.6312396,121.0454896,3,2,1,10,22,
1,14.6708207,121.043312,3,2,1,8,22,
1,14.6682785,121.0337727,3,2,1,10,22,
1,14.59715384,121.0595512,3,2,1,10,4,
3,14.65878626,121.060195,3,2,1,10,3,
1,14.62758292,121.0472453,3,2,1,10,2,
1,14.58488135,120.9743106,3,2,1,10,0,
3,14.55787323,121.0385978,3,2,1,10,23,
1,14.55204752,120.9896314,3,2,3,5,23,
1,14.60914533,121.0559893,4,2,1,10,3,
1,14.63307445,121.0434473,4,2,1,10,2,
1,14.61035482,121.055426,4,2,1,10,2,
3,14.53733198,120.9933221,4,2,1,10,1,
3,14.67237275,121.0792494,4,2,1,8,0,
3,14.60556352,121.055603,4,2,1,10,0,
1,14.64130629,121.032697,4,2,1,10,22,
1,14.59056083,121.0799682,4,2,3,5,22,
1,14.58171448,121.053983,1,2,1,10,3,
1,14.60817461,121.0564345,4,2,1,10,2,
1,14.58542127,121.0785842,4,2,1,10,1,
1,14.61555091,121.0746628,4,2,1,8,0,
1,14.60186745,121.0468215,4,2,1,10,23,
1,14.61964124,121.0507751,4,2,1,8,23,
1,14.6078915,121.0564467,3,2,1,8,4,
1,14.653996,121.0529877,3,2,1,8,4,
1,14.67167217,121.0321391,3,2,1,10,4,
1,14.6543082,121.0494882,3,2,1,10,3,
1,14.5892502,121.0713264,3,2,1,8,2,
1,14.62800854,121.0131383,3,2,1,10,0,
1,14.58257629,121.0769105,3,2,1,10,0,
1,14.58959004,121.0798824,3,2,1,10,23,
1,14.62873868,121.0336232,3,2,1,8,23,
3,14.6152046,121.0496752,3,2,1,8,22,
1,14.64489789,120.9744716,4,2,1,8,7,
1,14.69262118,121.0873175,4,2,1,8,7,
1,14.60762956,121.0173011,4,2,1,10,7,
1,14.59288658,121.0585213,4,2,1,10,6,
3,14.67780088,121.0831118,4,2,1,10,6,
1,14.59374834,121.0797966,6,2,1,10,4,
1,14.5373839,121.0002422,6,2,1,8,4,
1,14.55672056,121.0627806,6,2,1,10,3,
1,14.58098765,121.0535967,6,2,1,10,3,
1,14.55671018,121.0627592,6,2,1,8,2,
1,14.59417403,121.0122585,3,2,1,8,2,
1,14.58280472,121.0768569,6,2,1,10,1,
1,14.60114069,121.0475349,3,2,1,10,1,
1,14.67788391,121.0830259,4,2,1,10,0,
1,14.65315005,121.0511291,4,2,1,10,0,
1,14.5544879,121.034199,4,2,1,10,23,
1,14.52486921,120.9936011,4,2,1,10,23,
1,14.57239012,121.0471272,4,2,1,10,23,
1,14.65387664,121.052835,4,2,1,10,22,
3,14.64653797,121.0354328,6,4,1,10,11,
1,14.6415139,121.0745502,3,4,1,10,11,
1,14.63327168,121.0200477,6,4,1,10,11,
1,14.57145558,121.0467625,3,4,1,10,11,
1,14.51616563,121.0454321,3,4,1,10,11,
1,14.61414938,121.0719109,3,3,1,10,9,
1,14.63873193,121.0744858,3,3,1,8,9,
3,14.59222208,121.0582638,3,2,1,8,9,
1,14.68127772,121.0845065,3,2,1,7,9,
1,14.55168406,121.0598087,3,2,1,8,8,
